elf_sha256=512f3c39d4e37b4815411c97ca7352ddc57916d33f0f62982b84fc30765ab67c
payload_bytes=25268 payload_sha256=82ffb5937025d8b0afad4c2157223ca173498316aa1022cbe5c6317ee16d9a92 transport=http
WIFI READY 192.168.169.176 80 i2s=gpio13,18,21,25 heap_free=117132
LOADED bytes=25268 pixels=452 heap=39096 us=11892
transfer_seconds=0.406
LOADED bytes=25268 pixels=452 heap=35696 us=11629
transfer_seconds=0.188
LOADED bytes=25268 pixels=452 heap=35504 us=11196
transfer_seconds=0.172
VERIFIED HTTP authorization rejection
REJECT Version
REJECT Limit
REJECT Checksum
VERIFIED concurrent HTTP upload rejection
VERIFIED interrupted HTTP upload disconnect
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1839 eval_max_us=2185 encode_avg_us=2474 encode_max_us=2759 dma_wait_avg_us=1977 dma_wait_max_us=2016 total_avg_us=6346 total_max_us=6470 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1834 eval_max_us=2150 encode_avg_us=2475 encode_max_us=2754 dma_wait_avg_us=1985 dma_wait_max_us=2117 total_avg_us=6352 total_max_us=6675 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1838 eval_max_us=2165 encode_avg_us=2476 encode_max_us=2759 dma_wait_avg_us=1975 dma_wait_max_us=2016 total_avg_us=6345 total_max_us=6415 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1834 eval_max_us=2199 encode_avg_us=2478 encode_max_us=2756 dma_wait_avg_us=1980 dma_wait_max_us=2116 total_avg_us=6349 total_max_us=6473 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1836 eval_max_us=2164 encode_avg_us=2477 encode_max_us=2795 dma_wait_avg_us=1975 dma_wait_max_us=2015 total_avg_us=6344 total_max_us=6410 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1841 eval_max_us=2193 encode_avg_us=2474 encode_max_us=2744 dma_wait_avg_us=1976 dma_wait_max_us=2019 total_avg_us=6349 total_max_us=6402 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1838 eval_max_us=2204 encode_avg_us=2479 encode_max_us=2851 dma_wait_avg_us=1973 dma_wait_max_us=2027 total_avg_us=6345 total_max_us=6400 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1835 eval_max_us=2137 encode_avg_us=2475 encode_max_us=2741 dma_wait_avg_us=1984 dma_wait_max_us=2023 total_avg_us=6349 total_max_us=6493 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1832 eval_max_us=2164 encode_avg_us=2475 encode_max_us=2755 dma_wait_avg_us=1981 dma_wait_max_us=2026 total_avg_us=6344 total_max_us=6380 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1837 eval_max_us=2189 encode_avg_us=2475 encode_max_us=2740 dma_wait_avg_us=1980 dma_wait_max_us=2015 total_avg_us=6348 total_max_us=6382 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1835 eval_max_us=2158 encode_avg_us=2472 encode_max_us=2739 dma_wait_avg_us=1984 dma_wait_max_us=2324 total_avg_us=6348 total_max_us=6673 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1836 eval_max_us=2159 encode_avg_us=2474 encode_max_us=2776 dma_wait_avg_us=1983 dma_wait_max_us=2036 total_avg_us=6350 total_max_us=6553 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1830 eval_max_us=2144 encode_avg_us=2473 encode_max_us=2753 dma_wait_avg_us=1986 dma_wait_max_us=2018 total_avg_us=6345 total_max_us=6397 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1832 eval_max_us=2200 encode_avg_us=2479 encode_max_us=2768 dma_wait_avg_us=1982 dma_wait_max_us=2181 total_avg_us=6350 total_max_us=6530 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1835 eval_max_us=2157 encode_avg_us=2474 encode_max_us=2751 dma_wait_avg_us=1979 dma_wait_max_us=2011 total_avg_us=6344 total_max_us=6395 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1840 eval_max_us=2167 encode_avg_us=2473 encode_max_us=2739 dma_wait_avg_us=1980 dma_wait_max_us=2323 total_avg_us=6351 total_max_us=6676 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1837 eval_max_us=2178 encode_avg_us=2476 encode_max_us=2744 dma_wait_avg_us=1978 dma_wait_max_us=2026 total_avg_us=6349 total_max_us=6687 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1832 eval_max_us=2158 encode_avg_us=2478 encode_max_us=2742 dma_wait_avg_us=1983 dma_wait_max_us=2176 total_avg_us=6350 total_max_us=6526 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1836 eval_max_us=2157 encode_avg_us=2480 encode_max_us=2765 dma_wait_avg_us=1975 dma_wait_max_us=2345 total_avg_us=6348 total_max_us=6705 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1840 eval_max_us=2165 encode_avg_us=2475 encode_max_us=2735 dma_wait_avg_us=1977 dma_wait_max_us=2020 total_avg_us=6349 total_max_us=6419 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1837 eval_max_us=2188 encode_avg_us=2473 encode_max_us=2731 dma_wait_avg_us=1980 dma_wait_max_us=2180 total_avg_us=6347 total_max_us=6533 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1835 eval_max_us=2174 encode_avg_us=2472 encode_max_us=2752 dma_wait_avg_us=1989 dma_wait_max_us=2035 total_avg_us=6352 total_max_us=6578 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1832 eval_max_us=2152 encode_avg_us=2477 encode_max_us=2788 dma_wait_avg_us=1980 dma_wait_max_us=2028 total_avg_us=6345 total_max_us=6406 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1837 eval_max_us=2192 encode_avg_us=2473 encode_max_us=2751 dma_wait_avg_us=1982 dma_wait_max_us=2039 total_avg_us=6349 total_max_us=6424 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1837 eval_max_us=2157 encode_avg_us=2477 encode_max_us=2752 dma_wait_avg_us=1974 dma_wait_max_us=2037 total_avg_us=6345 total_max_us=6382 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1839 eval_max_us=2158 encode_avg_us=2478 encode_max_us=2775 dma_wait_avg_us=1973 dma_wait_max_us=2023 total_avg_us=6348 total_max_us=6386 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1836 eval_max_us=2221 encode_avg_us=2477 encode_max_us=2759 dma_wait_avg_us=1978 dma_wait_max_us=2275 total_avg_us=6347 total_max_us=6625 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1831 eval_max_us=2168 encode_avg_us=2476 encode_max_us=2801 dma_wait_avg_us=1987 dma_wait_max_us=2028 total_avg_us=6350 total_max_us=6594 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1831 eval_max_us=2217 encode_avg_us=2477 encode_max_us=2761 dma_wait_avg_us=1981 dma_wait_max_us=2070 total_avg_us=6345 total_max_us=6423 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1832 eval_max_us=2157 encode_avg_us=2476 encode_max_us=2819 dma_wait_avg_us=1985 dma_wait_max_us=2023 total_avg_us=6349 total_max_us=6407 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1837 eval_max_us=2162 encode_avg_us=2477 encode_max_us=2764 dma_wait_avg_us=1975 dma_wait_max_us=2360 total_avg_us=6348 total_max_us=6709 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1834 eval_max_us=2167 encode_avg_us=2476 encode_max_us=2744 dma_wait_avg_us=1983 dma_wait_max_us=2040 total_avg_us=6350 total_max_us=6417 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1830 eval_max_us=2151 encode_avg_us=2484 encode_max_us=2810 dma_wait_avg_us=1976 dma_wait_max_us=2160 total_avg_us=6346 total_max_us=6512 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1830 eval_max_us=2147 encode_avg_us=2475 encode_max_us=2759 dma_wait_avg_us=1989 dma_wait_max_us=2342 total_avg_us=6352 total_max_us=6690 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1834 eval_max_us=2145 encode_avg_us=2478 encode_max_us=2760 dma_wait_avg_us=1977 dma_wait_max_us=2023 total_avg_us=6345 total_max_us=6396 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1836 eval_max_us=2218 encode_avg_us=2474 encode_max_us=2752 dma_wait_avg_us=1984 dma_wait_max_us=2176 total_avg_us=6350 total_max_us=6528 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1837 eval_max_us=2157 encode_avg_us=2472 encode_max_us=2750 dma_wait_avg_us=1980 dma_wait_max_us=2026 total_avg_us=6345 total_max_us=6419 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1836 eval_max_us=2187 encode_avg_us=2476 encode_max_us=2731 dma_wait_avg_us=1981 dma_wait_max_us=2031 total_avg_us=6350 total_max_us=6457 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1831 eval_max_us=2162 encode_avg_us=2475 encode_max_us=2750 dma_wait_avg_us=1985 dma_wait_max_us=2368 total_avg_us=6348 total_max_us=6728 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1841 eval_max_us=2152 encode_avg_us=2475 encode_max_us=2712 dma_wait_avg_us=1974 dma_wait_max_us=2023 total_avg_us=6348 total_max_us=6387 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1835 eval_max_us=2218 encode_avg_us=2474 encode_max_us=2755 dma_wait_avg_us=1982 dma_wait_max_us=2114 total_avg_us=6347 total_max_us=6460 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1836 eval_max_us=2160 encode_avg_us=2476 encode_max_us=2791 dma_wait_avg_us=1981 dma_wait_max_us=2023 total_avg_us=6349 total_max_us=6414 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1836 eval_max_us=2203 encode_avg_us=2474 encode_max_us=2740 dma_wait_avg_us=1979 dma_wait_max_us=2026 total_avg_us=6346 total_max_us=6589 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1833 eval_max_us=2172 encode_avg_us=2475 encode_max_us=2754 dma_wait_avg_us=1983 dma_wait_max_us=2030 total_avg_us=6348 total_max_us=6386 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1839 eval_max_us=2304 encode_avg_us=2475 encode_max_us=2744 dma_wait_avg_us=1975 dma_wait_max_us=2069 total_avg_us=6348 total_max_us=6632 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1839 eval_max_us=2160 encode_avg_us=2474 encode_max_us=2733 dma_wait_avg_us=1983 dma_wait_max_us=2293 total_avg_us=6353 total_max_us=6638 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1835 eval_max_us=2143 encode_avg_us=2480 encode_max_us=2759 dma_wait_avg_us=1975 dma_wait_max_us=2123 total_avg_us=6345 total_max_us=6522 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1835 eval_max_us=2192 encode_avg_us=2476 encode_max_us=2745 dma_wait_avg_us=1983 dma_wait_max_us=2281 total_avg_us=6351 total_max_us=6635 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1835 eval_max_us=2149 encode_avg_us=2480 encode_max_us=2764 dma_wait_avg_us=1974 dma_wait_max_us=2023 total_avg_us=6345 total_max_us=6378 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1840 eval_max_us=2177 encode_avg_us=2472 encode_max_us=2747 dma_wait_avg_us=1981 dma_wait_max_us=2319 total_avg_us=6352 total_max_us=6672 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1835 eval_max_us=2145 encode_avg_us=2473 encode_max_us=2737 dma_wait_avg_us=1981 dma_wait_max_us=2028 total_avg_us=6347 total_max_us=6585 heap_free=81376
PLAYBACK core=1 frames=120 missed=0 eval_avg_us=1835 eval_max_us=2150 encode_avg_us=2476 encode_max_us=2792 dma_wait_avg_us=1982 dma_wait_max_us=2143 total_avg_us=6349 total_max_us=6496 heap_free=81376
CAPTURED 109 playback windows
